customer_id,last_purchase_date,frequency,monetary,recency,r_score,f_score,m_score,segment,clv
15039.0,2011-11-30,965,8666.15,5,5,5,5,Champions,8362834.75
15040.0,2010-06-16,1,7.49,537,1,1,1,Others,7.49
15041.0,2011-06-22,93,209.19,166,3,5,3,Loyal Customers,19454.67
15042.0,2011-05-24,1,12.75,195,3,1,1,Others,12.75
15043.0,2010-08-05,22,124.85000000000001,487,1,3,3,At Risk,2746.7000000000003
15044.0,2011-11-20,292,4060.1,15,5,5,5,Champions,1185549.2
15045.0,2011-03-27,1,19.9,253,3,1,1,Others,19.9
15046.0,2011-11-30,176,1211.96,5,5,5,5,Champions,213304.96000000002
15047.0,2011-03-15,2,23.8,265,2,1,1,Others,47.6
15048.0,2011-10-05,103,340.55,61,4,5,4,Champions,35076.65
15049.0,2011-03-11,1,1.7,269,2,1,1,Others,1.7
15050.0,2011-11-14,26,228.68,21,5,4,3,Loyal Customers,5945.68
15051.0,2011-11-16,87,563.13,19,5,5,5,Champions,48992.31
15052.0,2011-01-24,22,152.35000000000002,315,2,4,3,At Risk,3351.7000000000007
15053.0,2011-07-06,15,45.95,152,3,3,1,Loyal Customers,689.25
15054.0,2011-11-27,90,202.8,8,5,5,3,Loyal Customers,18252.0
15055.0,2010-08-22,68,306.15,470,1,5,4,At Risk,20818.199999999997
15056.0,2010-07-07,1,9.95,516,1,1,1,Others,9.95
15057.0,2009-12-05,1,17.0,730,1,1,1,Others,17.0
15058.0,2011-11-14,202,963.6,21,5,5,5,Champions,194647.2
15059.0,2011-10-30,428,2263.91,36,4,5,5,Champions,968953.48
15060.0,2011-12-01,98,209.34,4,5,5,3,Loyal Customers,20515.32
15061.0,2011-02-11,27,84.13,297,2,4,2,At Risk,2271.5099999999998
15062.0,2011-05-06,18,247.35000000000002,213,3,3,4,Loyal Customers,4452.3
15063.0,2011-05-10,2,45.4,209,3,1,1,Others,90.8
15064.0,2010-10-25,14,276.0,406,2,3,4,At Risk,3864.0
15065.0,2011-06-28,34,892.4,160,3,4,5,Loyal Customers,30341.6
15066.0,2011-10-17,8,140.8,49,4,2,3,Others,1126.4
15067.0,2011-09-22,20,484.5,74,4,3,4,Loyal Customers,9690.0
15068.0,2011-10-24,125,635.43,42,4,5,5,Champions,79428.75
15069.0,2011-06-13,22,316.2,175,3,4,4,Loyal Customers,6956.4
15070.0,2010-04-27,3,39.75,587,1,1,1,Others,119.25
15071.0,2011-09-07,13,198.5,89,3,3,3,Loyal Customers,2580.5
15073.0,2010-11-04,31,543.15,396,2,4,5,At Risk,16837.649999999998
15075.0,2011-09-23,3,55.85,73,4,1,2,Others,167.55
15076.0,2011-06-20,12,221.75,168,3,3,3,Loyal Customers,2661.0
15078.0,2011-11-06,66,1185.71,29,4,5,5,Champions,78256.86
15079.0,2011-05-11,27,586.63,208,3,4,5,Loyal Customers,15839.01
15080.0,2010-07-26,3,53.550000000000004,497,1,1,2,Others,160.65
15081.0,2011-11-17,33,598.6,18,5,4,5,Champions,19753.8
15083.0,2011-03-28,2,25.5,252,3,1,1,Others,51.0
15084.0,2010-11-25,12,237.25,375,2,3,4,At Risk,2847.0
15086.0,2010-03-24,1,20.85,621,1,1,1,Others,20.85
15088.0,2011-11-18,7,192.4,17,5,2,3,Others,1346.8
15089.0,2011-11-17,14,233.6,18,5,3,3,Loyal Customers,3270.4
15090.0,2011-02-04,6,90.0,304,2,2,2,Others,540.0
15091.0,2010-02-03,3,42.4,670,1,1,1,Others,127.19999999999999
15092.0,2011-05-08,19,295.3,211,3,3,4,Loyal Customers,5610.7
15093.0,2010-01-12,1,11.9,692,1,1,1,Others,11.9
15095.0,2011-05-20,9,147.85,199,3,3,3,Loyal Customers,1330.6499999999999
15096.0,2011-10-28,1,12.5,38,4,1,1,Others,12.5
15097.0,2010-05-05,31,225.57,579,1,4,3,At Risk,6992.67
15098.0,2011-06-10,1,649.5,178,3,1,5,Others,649.5
15099.0,2011-09-16,1,9.9,80,4,1,1,Others,9.9
15101.0,2010-07-08,7,170.98000000000002,515,1,2,3,Others,1196.8600000000001
15102.0,2010-06-27,5,83.26,526,1,2,2,Others,416.3
15103.0,2011-11-08,3,129.9,27,5,1,3,Others,389.70000000000005
15104.0,2011-05-27,27,470.65,192,3,4,4,Loyal Customers,12707.55
15105.0,2010-10-05,6,106.7,426,2,2,2,Others,640.2
15106.0,2011-11-22,7,130.55,13,5,2,3,Others,913.8500000000001
15107.0,2011-01-13,20,310.95,326,2,3,4,At Risk,6219.0
15108.0,2011-07-21,13,238.7,137,3,3,4,Loyal Customers,3103.1
15109.0,2011-04-08,12,218.05,241,3,3,3,Loyal Customers,2616.6000000000004
15110.0,2011-11-16,15,468.15000000000003,19,5,3,4,Loyal Customers,7022.250000000001
15111.0,2011-10-04,38,620.71,62,4,4,5,Champions,23586.980000000003
15112.0,2010-04-07,2,30.6,607,1,1,1,Others,61.2
15113.0,2011-10-16,18,68.28,50,4,3,2,Loyal Customers,1229.04
15114.0,2011-09-29,17,246.3,67,4,3,4,Loyal Customers,4187.1
15115.0,2011-11-21,6,105.2,14,5,2,2,Others,631.2
15117.0,2011-11-25,7,86.55,10,5,2,2,Others,605.85
15119.0,2011-04-08,4,103.6,241,3,2,2,Others,414.4
15120.0,2011-07-29,4,95.7,129,3,2,2,Others,382.8
15121.0,2011-10-20,3,58.65,46,4,1,2,Others,175.95
15122.0,2011-08-17,44,761.66,110,3,4,5,Loyal Customers,33513.04
15123.0,2011-12-02,10,174.85,3,5,3,3,Loyal Customers,1748.5
15124.0,2011-11-17,7,102.08,18,5,2,2,Others,714.56
15125.0,2011-06-14,17,415.55,174,3,3,4,Loyal Customers,7064.35
15126.0,2010-06-21,3,61.45,532,1,1,2,Others,184.35000000000002
15127.0,2010-07-08,1,39.95,515,1,1,1,Others,39.95
15128.0,2011-08-05,7,110.6,122,3,2,2,Others,774.1999999999999
15129.0,2011-10-20,12,180.35,46,4,3,3,Loyal Customers,2164.2
15131.0,2010-11-10,1,15.9,390,2,1,1,Others,15.9
15132.0,2011-03-22,2,27.0,258,3,1,1,Others,54.0
15133.0,2011-02-11,1,17.0,297,2,1,1,Others,17.0
15135.0,2010-06-01,6,89.23,552,1,2,2,Others,535.38
15138.0,2010-11-11,9,156.25,389,2,3,3,At Risk,1406.25
15141.0,2010-09-08,4,64.45,453,1,2,2,Others,257.8
15142.0,2011-10-24,9,152.8,42,4,3,3,Loyal Customers,1375.2
15143.0,2011-04-28,3,73.0,221,3,1,2,Others,219.0
15144.0,2011-12-01,15,257.55,4,5,3,4,Loyal Customers,3863.25
15145.0,2011-10-27,9,202.2,39,4,3,3,Loyal Customers,1819.8
15146.0,2011-06-28,3,42.4,160,3,1,1,Others,127.19999999999999
15147.0,2011-04-13,1,15.9,236,3,1,1,Others,15.9
15149.0,2011-07-29,29,687.2,129,3,4,5,Loyal Customers,19928.800000000003
15150.0,2011-11-22,75,1216.65,13,5,5,5,Champions,91248.75
15151.0,2010-10-12,10,751.05,419,2,3,5,At Risk,7510.5
15152.0,2011-11-30,41,736.2,5,5,4,5,Champions,30184.2
15153.0,2011-11-08,8,108.75,27,5,2,2,Others,870.0
15154.0,2011-09-25,155,1037.07,71,4,5,5,Champions,160745.84999999998
15155.0,2010-11-21,6,107.44999999999999,379,2,2,2,Others,644.6999999999999
15157.0,2011-07-08,3,117.9,150,3,1,3,Others,353.70000000000005
15158.0,2010-11-03,3,197.9,397,2,1,3,Others,593.7
15159.0,2011-11-10,22,863.85,25,5,4,5,Champions,19004.7
15160.0,2010-11-30,2,31.8,370,2,1,1,Others,63.6
15161.0,2010-11-16,22,67.89,384,2,4,2,At Risk,1493.58
15163.0,2011-11-21,9,40.5,14,5,3,1,Loyal Customers,364.5
15164.0,2011-10-02,235,1172.15,64,4,5,5,Champions,275455.25
15165.0,2010-12-01,20,342.7,369,2,3,4,At Risk,6854.0
15166.0,2010-08-29,2,27.6,463,1,1,1,Others,55.2
15167.0,2011-01-23,249,1167.74,316,2,5,5,At Risk,290767.26
15169.0,2009-12-13,29,173.45,722,1,4,3,At Risk,5030.049999999999
15170.0,2010-10-29,1,17.85,402,2,1,1,Others,17.85
15172.0,2011-12-01,6,77.15,4,5,2,2,Others,462.90000000000003
15173.0,2010-11-24,11,162.73000000000002,376,2,3,3,At Risk,1790.0300000000002
15174.0,2011-01-21,8,93.60000000000001,318,2,2,2,Others,748.8000000000001
15176.0,2010-02-10,11,222.86,663,1,3,3,At Risk,2451.46
15177.0,2010-10-10,2,43.35,421,2,1,1,Others,86.7
15179.0,2011-11-21,30,658.1999999999999,14,5,4,5,Champions,19745.999999999996
15180.0,2010-12-07,5,83.25,363,2,2,2,Others,416.25
15182.0,2011-07-08,18,272.402,150,3,3,4,Loyal Customers,4903.236
15183.0,2010-06-10,11,189.3,543,1,3,3,At Risk,2082.3
15184.0,2011-11-10,56,311.92,25,5,4,4,Champions,17467.52
15185.0,2011-09-30,1,79.9,66,4,1,2,Others,79.9
15186.0,2011-11-25,4,81.75,10,5,2,2,Others,327.0
15187.0,2011-09-30,2,31.5,66,4,1,1,Others,63.0
15188.0,2009-12-14,10,85.6,721,1,3,2,At Risk,856.0
15189.0,2011-09-07,18,360.35,89,3,3,4,Loyal Customers,6486.3
15190.0,2010-10-01,2,49.849999999999994,430,1,1,1,Others,99.69999999999999
15191.0,2010-09-02,8,120.75,459,1,2,3,Others,966.0
15192.0,2011-08-12,17,234.45,115,3,3,3,Loyal Customers,3985.6499999999996
15193.0,2011-10-10,6,110.19999999999999,56,4,2,2,Others,661.1999999999999
15194.0,2011-11-08,19,372.55,27,5,3,4,Loyal Customers,7078.45
15196.0,2010-10-03,30,171.8,428,2,4,3,At Risk,5154.0
15197.0,2011-04-01,2,51.0,248,3,1,2,Others,102.0
15198.0,2010-10-27,7,132.15,404,2,2,3,Others,925.0500000000001
15199.0,2010-06-23,4,66.05000000000001,530,1,2,2,Others,264.20000000000005
15200.0,2010-08-02,6,99.55,490,1,2,2,Others,597.3
15201.0,2010-09-26,3,49.050000000000004,435,1,1,1,Others,147.15
15202.0,2010-10-15,3,6001.49,416,2,1,5,Others,18004.47
15203.0,2010-10-13,8,115.98,418,2,2,3,Others,927.84
15205.0,2011-08-04,4,73.69999999999999,123,3,2,2,Others,294.79999999999995
15208.0,2011-11-08,10,156.05,27,5,3,3,Loyal Customers,1560.5
15209.0,2009-12-09,3,31.4,726,1,1,1,Others,94.19999999999999
15210.0,2011-04-28,17,302.95,221,3,3,4,Loyal Customers,5150.15
15211.0,2011-10-10,26,414.9,56,4,4,4,Champions,10787.4
15213.0,2011-01-25,1,2.1,314,2,1,1,Others,2.1
15214.0,2011-11-01,9,134.9,34,4,3,3,Loyal Customers,1214.1000000000001
15215.0,2011-10-24,37,635.32,42,4,4,5,Champions,23506.84
15216.0,2010-03-31,4,82.69999999999999,614,1,2,2,Others,330.79999999999995
15217.0,2010-05-25,12,192.54000000000002,559,1,3,3,At Risk,2310.4800000000005
15218.0,2011-11-29,83,870.82,6,5,5,5,Champions,72278.06
15219.0,2011-06-16,5,63.75,172,3,2,2,Others,318.75
15220.0,2011-10-19,8,131.15,47,4,2,3,Others,1049.2
15221.0,2010-12-08,3,117.6,362,2,1,3,Others,352.79999999999995
15222.0,2010-07-27,2,9.25,496,1,1,1,Others,18.5
15224.0,2010-12-12,3,32.9,358,2,1,1,Others,98.69999999999999
15225.0,2011-04-19,7,101.6,230,3,2,2,Others,711.1999999999999
15226.0,2011-02-02,1,25.5,306,2,1,1,Others,25.5
15227.0,2011-11-03,26,567.63,32,4,4,5,Champions,14758.38
15228.0,2011-10-04,26,511.45,62,4,4,4,Champions,13297.699999999999
15235.0,2011-05-06,19,319.7,213,3,3,4,Loyal Customers,6074.3
15237.0,2011-05-20,8,135.75,199,3,2,3,Others,1086.0
15238.0,2011-09-05,3,151.4,91,3,1,3,Others,454.20000000000005
15239.0,2011-09-22,3,47.0,74,4,1,1,Others,141.0
15240.0,2011-06-01,27,378.62,187,3,4,4,Loyal Customers,10222.74
15241.0,2011-05-26,4,58.95,193,3,2,2,Others,235.8
15243.0,2010-09-30,11,158.25,431,1,3,3,At Risk,1740.75
15244.0,2011-10-05,9,197.11,61,4,3,3,Loyal Customers,1773.9900000000002
15245.0,2010-04-23,1,19.9,591,1,1,1,Others,19.9
15246.0,2011-04-15,7,88.9,234,3,2,2,Others,622.3000000000001
15248.0,2010-10-24,23,322.04,407,2,4,4,At Risk,7406.92
15249.0,2011-10-05,50,840.89,61,4,4,5,Champions,42044.5
15251.0,2010-06-30,5,107.95,523,1,2,2,Others,539.75
15252.0,2010-10-14,13,184.35,417,2,3,3,At Risk,2396.5499999999997
15253.0,2011-09-12,6,86.3,84,4,2,2,Others,517.8
15254.0,2010-06-11,15,260.45,542,1,3,4,At Risk,3906.75
15255.0,2011-10-04,25,435.7,62,4,4,4,Champions,10892.5
15257.0,2011-03-01,5,528.7,279,2,2,4,Others,2643.5
15258.0,2011-06-24,9,165.3,164,3,3,3,Loyal Customers,1487.7
15259.0,2010-07-15,10,484.5,508,1,3,4,At Risk,4845.0
15260.0,2011-08-31,60,1016.52,96,3,4,5,Loyal Customers,60991.2
15261.0,2010-10-18,19,287.3,413,2,3,4,At Risk,5458.7
15262.0,2011-01-20,2,29.75,319,2,1,1,Others,59.5
15263.0,2011-08-25,2,27.9,102,3,1,1,Others,55.8
15264.0,2010-06-27,11,168.06,526,1,3,3,At Risk,1848.66
15265.0,2011-07-11,41,671.74,147,3,4,5,Loyal Customers,27541.34
15266.0,2011-01-05,25,375.75,334,2,4,4,At Risk,9393.75
15268.0,2010-04-13,2,36.9,601,1,1,1,Others,73.8
15269.0,2011-11-16,2,334.85,19,5,1,4,Others,669.7
15270.0,2011-08-14,15,1055.05,113,3,3,5,Loyal Customers,15825.75
15271.0,2011-11-13,346,1794.19,22,5,5,5,Champions,620789.74
15272.0,2011-10-13,240,1533.84,53,4,5,5,Champions,368121.6
15275.0,2011-11-02,6,84.25,33,4,2,2,Others,505.5
15276.0,2011-10-04,166,547.3,62,4,5,5,Champions,90851.79999999999
15277.0,2010-10-10,2,32.7,421,2,1,1,Others,65.4
15279.0,2010-12-20,20,300.28,350,2,3,4,At Risk,6005.599999999999
15280.0,2011-06-20,22,85.59,168,3,4,2,Loyal Customers,1882.98
15281.0,2011-07-26,94,1665.75,132,3,5,5,Loyal Customers,156580.5
15282.0,2010-05-18,6,20.4,566,1,2,1,Others,122.39999999999999
15283.0,2010-11-14,7,120.73,386,2,2,3,Others,845.11
15288.0,2011-10-27,66,333.88,39,4,5,4,Champions,22036.079999999998
15290.0,2011-10-28,11,206.1,38,4,3,3,Loyal Customers,2267.1
15291.0,2011-06-12,50,884.98,176,3,4,5,Loyal Customers,44249.0
15292.0,2011-05-22,22,147.24,197,3,4,3,Loyal Customers,3239.28
15294.0,2010-10-25,4,66.5,406,2,2,2,Others,266.0
15295.0,2010-02-23,48,173.95,650,1,4,3,At Risk,8349.599999999999
15296.0,2011-10-20,64,1111.65,46,4,5,5,Champions,71145.6
15297.0,2011-11-29,1,17.0,6,5,1,1,Others,17.0
15298.0,2011-10-30,17,252.45,36,4,3,4,Loyal Customers,4291.65
15299.0,2011-06-28,1,600.0,160,3,1,5,Others,600.0
15300.0,2011-10-06,3,51.9,60,4,1,2,Others,155.7
15301.0,2011-10-20,44,739.15,46,4,4,5,Champions,32522.6
15302.0,2009-12-09,5,73.5,726,1,2,2,Others,367.5
15303.0,2011-02-22,24,426.24,286,2,4,4,At Risk,10229.76
15304.0,2011-06-28,5,106.05,160,3,2,2,Others,530.25
15305.0,2010-06-02,1,15.9,551,1,1,1,Others,15.9
15306.0,2011-10-06,23,394.21000000000004,60,4,4,4,Champions,9066.830000000002
15307.0,2011-09-05,5,86.1,91,3,2,2,Others,430.5
15308.0,2011-03-10,6,104.1,270,2,2,2,Others,624.5999999999999
15309.0,2010-04-08,15,229.3,606,1,3,3,At Risk,3439.5
15311.0,2011-12-02,1424,10551.32,3,5,5,5,Champions,15025079.68
15312.0,2010-11-01,18,307.64,399,2,3,4,At Risk,5537.5199999999995
15314.0,2011-05-24,2,21.85,195,3,1,1,Others,43.7
15317.0,2010-01-31,1,17.85,673,1,1,1,Others,17.85
15319.0,2011-03-01,5,83.3,279,2,2,2,Others,416.5
15320.0,2011-10-26,29,158.74,40,4,4,3,Loyal Customers,4603.46
15321.0,2011-09-30,18,374.0,66,4,3,4,Loyal Customers,6732.0
15322.0,2011-09-15,14,277.15,81,4,3,4,Loyal Customers,3880.0999999999995
15323.0,2010-05-26,11,161.95000000000002,558,1,3,3,At Risk,1781.4500000000003
15325.0,2011-08-28,107,493.95,99,3,5,4,Loyal Customers,52852.65
15326.0,2010-04-09,19,320.95,605,1,3,4,At Risk,6098.05
15327.0,2011-10-18,2,45.4,48,4,1,1,Others,90.8
15328.0,2010-10-28,1,15.9,403,2,1,1,Others,15.9
15329.0,2011-10-31,36,589.32,35,4,4,5,Champions,21215.52
15331.0,2010-04-09,3,47.05,605,1,1,1,Others,141.14999999999998
15333.0,2011-05-15,1,3.75,204,3,1,1,Others,3.75
15334.0,2011-07-06,58,143.51,152,3,4,3,Loyal Customers,8323.58
15335.0,2011-10-17,29,112.2,49,4,4,2,Loyal Customers,3253.8
15336.0,2010-11-03,6,91.2,397,2,2,2,Others,547.2
15337.0,2010-10-24,6,110.75,407,2,2,2,Others,664.5
15338.0,2010-01-31,48,174.03,673,1,4,3,At Risk,8353.44
15339.0,2011-10-04,133,713.4200000000001,62,4,5,5,Champions,94884.86000000002
15342.0,2011-08-02,2,24.85,125,3,1,1,Others,49.7
15343.0,2011-09-13,11,204.8,83,4,3,3,Loyal Customers,2252.8
15344.0,2011-11-07,10,225.7,28,5,3,3,Loyal Customers,2257.0
15345.0,2011-10-25,10,203.55,41,4,3,3,Loyal Customers,2035.5
15346.0,2010-10-10,5,77.5,421,2,2,2,Others,387.5
15347.0,2010-11-04,2,44.7,396,2,1,1,Others,89.4
15349.0,2011-07-04,42,206.97,154,3,4,3,Loyal Customers,8692.74
15350.0,2010-12-01,3,44.550000000000004,369,2,1,1,Others,133.65
15351.0,2011-11-27,217,997.75,8,5,5,5,Champions,216511.75
15352.0,2010-06-09,35,114.95,544,1,4,3,At Risk,4023.25
15353.0,2011-03-30,233,1486.56,250,3,5,5,Loyal Customers,346368.48
15354.0,2010-04-15,3,284.4,599,1,1,4,Others,853.1999999999999
15355.0,2011-10-17,5,48.900000000000006,49,4,2,1,Others,244.50000000000003
15356.0,2011-11-08,431,1612.82,27,5,5,5,Champions,695125.4199999999
15358.0,2011-09-26,62,1061.95,70,4,5,5,Champions,65840.90000000001
15359.0,2010-01-15,5,7.1,689,1,2,1,Others,35.5
15361.0,2010-07-01,1,79.95,522,1,1,2,Others,79.95
15362.0,2010-09-17,14,195.7,444,1,3,3,At Risk,2739.7999999999997
15363.0,2010-12-02,6,106.75,368,2,2,2,Others,640.5
15365.0,2011-11-14,24,432.45,21,5,4,4,Champions,10378.8
15366.0,2011-09-25,7,96.78,71,4,2,2,Others,677.46
15367.0,2011-10-13,30,460.20000000000005,53,4,4,4,Champions,13806.000000000002
15368.0,2011-11-18,3,48.3,17,5,1,1,Others,144.89999999999998
15370.0,2011-09-29,6,102.65,67,4,2,2,Others,615.9000000000001
15373.0,2011-12-01,93,871.76,4,5,5,5,Champions,81073.68
15376.0,2011-10-30,25,257.8,36,4,4,4,Champions,6445.0
15377.0,2010-11-22,2,37.75,378,2,1,1,Others,75.5
15379.0,2011-06-23,19,363.45,165,3,3,4,Loyal Customers,6905.55
15380.0,2011-12-01,11,203.89999999999998,4,5,3,3,Loyal Customers,2242.8999999999996
15382.0,2011-11-25,27,457.15,10,5,4,4,Champions,12343.05
15384.0,2011-06-23,8,132.7,165,3,2,3,Others,1061.6
15385.0,2011-10-30,1,16.5,36,4,1,1,Others,16.5
15387.0,2010-08-04,2,35.75,488,1,1,1,Others,71.5
15390.0,2010-11-08,5,72.2,392,2,2,2,Others,361.0
15391.0,2010-05-04,6,96.65,580,1,2,2,Others,579.9000000000001
15392.0,2010-11-30,8,203.45,370,2,2,3,Others,1627.6
15393.0,2010-05-21,5,87.9,563,1,2,2,Others,439.5
15394.0,2011-11-30,34,644.08,5,5,4,5,Champions,21898.72
15395.0,2011-01-18,4,59.9,321,2,2,2,Others,239.6
15396.0,2011-08-19,4,49.6,108,3,2,1,Others,198.4
15397.0,2011-02-23,1,13.5,285,2,1,1,Others,13.5
15398.0,2011-11-23,3,61.9,12,5,1,2,Others,185.7
15399.0,2011-09-21,1,11.9,75,4,1,1,Others,11.9
15400.0,2010-05-28,2,35.849999999999994,556,1,1,1,Others,71.69999999999999
15401.0,2010-09-13,4,63.05,448,1,2,2,Others,252.2
15402.0,2011-07-14,52,522.71,144,3,4,4,Loyal Customers,27180.920000000002
15404.0,2010-11-29,1,19.9,371,2,1,1,Others,19.9
15405.0,2011-06-03,11,176.54000000000002,185,3,3,3,Loyal Customers,1941.9400000000003
15406.0,2011-02-11,59,281.07,297,2,4,4,At Risk,16583.13
15407.0,2011-11-06,110,571.75,29,4,5,5,Champions,62892.5
15408.0,2011-03-20,26,194.0,260,2,4,3,At Risk,5044.0
15409.0,2009-12-18,1,15.3,717,1,1,1,Others,15.3
15410.0,2011-09-01,6,130.6,95,3,2,3,Others,783.5999999999999
15411.0,2011-11-13,44,423.39,22,5,4,4,Champions,18629.16
15412.0,2011-06-21,4,25.75,167,3,2,1,Others,103.0
15414.0,2011-11-30,7,68.9,5,5,2,2,Others,482.30000000000007
15415.0,2011-01-30,5,26.4,309,2,2,1,Others,132.0
15416.0,2011-10-06,22,385.8,60,4,4,4,Champions,8487.6
15418.0,2010-10-10,47,203.79,421,2,4,3,At Risk,9578.13
15420.0,2010-05-30,3,46.35,554,1,1,1,Others,139.05
15421.0,2011-05-08,102,687.1,211,3,5,5,Loyal Customers,70084.2
15422.0,2010-11-18,51,510.52,382,2,4,4,At Risk,26036.52
15423.0,2011-11-01,5,65.19999999999999,34,4,2,2,Others,325.99999999999994
15425.0,2010-03-21,61,545.88,624,1,4,5,At Risk,33298.68
15426.0,2011-11-20,389,1652.81,15,5,5,5,Champions,642943.09
15427.0,2011-11-06,170,706.26,29,4,5,5,Champions,120064.2
15428.0,2010-11-17,15,265.88,383,2,3,4,At Risk,3988.2
15429.0,2011-11-13,51,168.49,22,5,4,3,Loyal Customers,8592.99
15430.0,2010-08-29,4,66.10000000000001,463,1,2,2,Others,264.40000000000003
15432.0,2010-06-16,3,91.35,537,1,1,2,Others,274.04999999999995
15434.0,2011-05-23,24,339.1,196,3,4,4,Loyal Customers,8138.400000000001
15435.0,2011-11-17,25,132.54,18,5,4,3,Loyal Customers,3313.5
15436.0,2011-11-27,252,883.28,8,5,5,5,Champions,222586.56
15437.0,2011-03-22,42,218.96,258,3,4,3,Loyal Customers,9196.32
15438.0,2011-07-31,19,117.23,127,3,3,3,Loyal Customers,2227.37
15439.0,2010-10-31,10,87.65,400,2,3,2,At Risk,876.5
15440.0,2011-10-16,45,178.86,50,4,4,3,Loyal Customers,8048.700000000001
15441.0,2010-11-08,11,171.75,392,2,3,3,At Risk,1889.25
15443.0,2011-11-27,302,1859.23,8,5,5,5,Champions,561487.46
15444.0,2011-11-30,121,701.7,5,5,5,5,Champions,84905.70000000001
15445.0,2011-03-20,4,103.55,260,2,2,2,Others,414.2
15446.0,2010-11-28,99,340.38,372,2,5,4,At Risk,33697.62
15447.0,2011-01-13,7,140.56,326,2,2,3,Others,983.9200000000001
15448.0,2011-01-31,7,138.39999999999998,308,2,2,3,Others,968.7999999999998
15449.0,2011-03-23,1,19.9,257,3,1,1,Others,19.9
15450.0,2011-11-09,2,40.9,26,5,1,1,Others,81.8
15451.0,2010-10-01,61,220.16,430,1,4,3,At Risk,13429.76
15452.0,2011-03-20,102,604.27,260,2,5,5,At Risk,61635.54
15453.0,2011-11-04,167,721.45,31,4,5,5,Champions,120482.15000000001
15454.0,2010-12-12,24,168.04,358,2,4,3,At Risk,4032.96
15455.0,2010-04-21,2,38.25,593,1,1,1,Others,76.5
15456.0,2011-03-01,84,651.4200000000001,279,2,5,5,At Risk,54719.280000000006
15457.0,2011-03-22,42,164.8,258,3,4,3,Loyal Customers,6921.6
15459.0,2010-07-30,1,12.75,493,1,1,1,Others,12.75
15460.0,2010-12-20,51,168.75,350,2,4,3,At Risk,8606.25
15462.0,2010-09-20,2,32.65,441,1,1,1,Others,65.3
15464.0,2011-01-05,118,694.79,334,2,5,5,At Risk,81985.22
15465.0,2011-10-09,76,1148.46,57,4,5,5,Champions,87282.96
15466.0,2011-09-15,162,781.72,81,4,5,5,Champions,126638.64
15467.0,2011-11-30,7,42.879999999999995,5,5,2,1,Others,300.15999999999997
15468.0,2011-10-19,11,231.55,47,4,3,3,Loyal Customers,2547.05
15469.0,2011-10-20,11,236.7,46,4,3,4,Loyal Customers,2603.7
15471.0,2010-11-24,55,242.93,376,2,4,4,At Risk,13361.15
15472.0,2011-08-18,32,131.87,109,3,4,3,Loyal Customers,4219.84
15474.0,2010-04-23,14,85.08,591,1,3,2,At Risk,1191.12
15476.0,2010-11-12,7,119.85,388,2,2,3,Others,838.9499999999999
15478.0,2011-10-30,13,82.94,36,4,3,2,Loyal Customers,1078.22
15479.0,2009-12-06,7,119.80000000000001,729,1,2,3,Others,838.6000000000001
15480.0,2011-08-15,39,3357.27,112,3,4,5,Loyal Customers,130933.53
15482.0,2011-10-14,12,96.1,52,4,3,2,Loyal Customers,1153.1999999999998
15483.0,2011-07-01,211,501.3,157,3,5,4,Loyal Customers,105774.3
15484.0,2011-11-21,31,348.58,14,5,4,4,Champions,10805.98
15485.0,2011-01-07,9,130.0,332,2,3,3,At Risk,1170.0
15487.0,2010-01-29,1,11.9,675,1,1,1,Others,11.9
15488.0,2011-09-08,1,15.0,88,3,1,1,Others,15.0
15489.0,2011-10-13,18,296.0,53,4,3,4,Loyal Customers,5328.0
15490.0,2010-10-05,23,126.92,426,2,4,3,At Risk,2919.16
15491.0,2011-08-31,30,489.23,96,3,4,4,Loyal Customers,14676.900000000001
15492.0,2011-09-26,3,56.8,70,4,1,2,Others,170.39999999999998
15493.0,2011-11-07,462,3225.07,28,5,5,5,Champions,1489982.34
15494.0,2011-11-18,180,928.91,17,5,5,5,Champions,167203.8
15495.0,2010-11-25,3,29.7,375,2,1,1,Others,89.1
15496.0,2010-03-18,8,47.0,627,1,2,1,Others,376.0
15497.0,2010-02-03,1,50.849999999999994,670,1,1,2,Others,50.849999999999994
15498.0,2011-10-14,65,1186.48,52,4,5,5,Champions,77121.2
15499.0,2009-12-16,37,131.75,719,1,4,3,At Risk,4874.75
15500.0,2011-12-01,16,293.05,4,5,3,4,Loyal Customers,4688.8
15501.0,2010-10-31,54,273.48,400,2,4,4,At Risk,14767.920000000002
15502.0,2011-11-13,43,4117.25,22,5,4,5,Champions,177041.75
15503.0,2010-12-12,121,260.9,358,2,5,4,At Risk,31568.899999999998
15504.0,2011-09-19,55,329.81,77,4,4,4,Champions,18139.55
15505.0,2011-10-18,4,58.3,48,4,2,2,Others,233.2
15506.0,2011-11-17,133,552.4399999999999,18,5,5,5,Champions,73474.51999999999
15507.0,2011-06-21,20,161.61,167,3,3,3,Loyal Customers,3232.2000000000003
15508.0,2011-06-03,43,304.85,185,3,4,4,Loyal Customers,13108.550000000001
15509.0,2010-11-24,24,132.82,376,2,4,3,At Risk,3187.68
15510.0,2011-01-13,1,250.0,326,2,1,4,Others,250.0
15511.0,2011-11-28,132,740.15,7,5,5,5,Champions,97699.8
15512.0,2010-11-14,19,99.7,386,2,3,2,At Risk,1894.3
15513.0,2011-09-06,30,1228.0,90,3,4,5,Loyal Customers,36840.0
